stock_id,date,pred_pct,true_pct
2887,2020-02-17,-0.07863931014684367,-0.10440506704717367
2881,2020-01-03,-0.012299757367908226,-0.01727363325368636
2890,2020-01-06,-0.006511526332963369,0.0073872326265009836
2834,2019-10-17,0.026055937239822358,-0.008183256082706869
2812,2021-07-21,0.002355621205207603,0.01183839414978749
6409,2020-07-29,-0.06605095926936488,0.12085681373944923
2615,2021-02-05,0.11470395648923226,0.1504235006485486
2353,2019-12-25,-0.00612786203826432,-0.0401971954349819
2207,2019-09-02,-0.043910637897893956,0.0569491695651938
1229,2021-05-26,-0.05305098259617913,0.029063775957011373
3045,2019-04-15,0.004948102392393183,0.027777283592695046
2207,2020-12-17,-0.10094042120183722,-0.01014981001941584
2308,2021-03-12,-0.09530690733667702,0.035949357153555406
9910,2020-09-30,-0.0402415861306733,0.03013896171895314
4958,2021-04-13,-0.05699370206835008,-0.1189770286615538
1101,2019-07-24,0.014106259161706491,-0.01693364161869959
3665,2019-09-20,-0.038020473970016955,-0.04648707432193655
9904,2019-10-02,0.03619037835089678,0.020825942778550433
2308,2021-08-17,-0.08223913714697373,0.012164395323480015
1476,2021-01-04,-0.018810034336105397,-0.004378073041571118
3665,2019-01-23,-0.1064189225273422,0.03818415273639664
1402,2020-11-30,0.04233562456625539,0.02255474160776605
2912,2020-10-26,-0.03161286832208943,-0.004823498529018422
2371,2020-09-03,0.26810806680356447,-0.059021372814675344
4938,2020-09-25,-0.004469183067334015,0.02305766019990685
1503,2019-01-29,-0.008605586945792387,0.03766461551048339
2610,2021-08-24,0.14052316240595775,-0.030632527772598728
2892,2021-07-30,0.024517553044618445,0.024910387393345612
2360,2021-04-07,-0.05940721934393656,-0.02195444552325565
2377,2020-12-16,0.013966959299240633,0.008942218373956479
1605,2020-04-06,-0.10696599688118724,0.13809490064894714
1605,2019-03-07,0.05041618632853928,-0.013563992849946138
2812,2019-11-12,0.019472887019647667,-0.006811665344838125
3037,2019-12-30,-0.011699271031636926,-0.006383146594352018
2882,2020-03-03,-0.14852687090010996,-0.08166004002368532
3665,2021-06-21,0.1733002631327787,0.06216612219121531
1301,2020-09-23,-0.01549464924960764,-0.0016607105708230652
2376,2020-05-14,-0.01765543074485154,0.07348313887231273
2308,2020-02-14,0.03221485932169377,-0.11553586701795482
2308,2021-02-03,-0.1440664943645561,0.0060141364560433175
2886,2019-09-10,0.010539940564060712,-0.013966683769683463
3653,2019-04-19,-0.03444416804235462,-0.15057536596784948
6446,2019-09-18,-0.07094045966545448,-0.019829587131403592
2883,2019-03-20,0.05106468878010384,-0.01618679970188508
2327,2019-12-09,0.05273327093157332,0.07783730359986407
2885,2021-06-11,-0.022541385250959167,0.03493537154543325
3661,2021-05-17,-0.6082849901902174,0.3095746473563221
2377,2020-07-20,0.11832142847616467,0.06547628391706084
1504,2020-12-24,0.0014990323746120193,0.020643418474577402
3533,2020-05-19,-0.0029427407535916883,-0.021554252338991775
2383,2020-02-24,-0.2536909381915594,-0.11625884799639574
2610,2020-09-02,0.07691589952063604,-0.011244646626532906
2882,2020-05-18,0.06146502776779994,0.05273338984612219
2301,2020-09-07,0.008677565572717816,-0.004342780768804677
1504,2020-12-21,0.013303664614441102,0.009718947743014406
2610,2020-11-02,0.09761423414881598,0.10944956597250122
1101,2019-09-06,0.019029580070148766,0.003059414529142268
2347,2020-09-14,0.037753437208737584,-0.027256957732961773
3045,2021-02-23,-0.017277043677250692,0.0028058146258187477
1303,2019-01-04,0.020817731302914977,0.03109389413991992
2883,2020-03-04,-0.16123217359604602,-0.13347690183797856
3034,2019-10-08,-0.01485158038012957,0.08166817162317885
2888,2021-07-23,0.015969575553364646,-0.028012386356031427
2409,2019-03-28,0.0002742061045681865,-0.015776510024024804
2002,2021-11-09,0.01368666584388567,-0.018700507251689702
2890,2021-09-01,0.04533303380120701,-0.004911085681124749
2379,2019-12-31,-0.01978976633624774,0.06452948476181941
2207,2019-09-19,-0.03911467644825517,0.11389879913594436
2408,2021-05-03,0.08627812837428483,-0.10118048668585955
1216,2019-12-16,-0.010881983098407266,0.02403758594821559
2454,2020-09-14,-0.1434793377582827,0.06322935557504406
6505,2020-08-31,-0.011392830416972921,-0.004334851697489817
5876,2019-11-01,0.0729931716652159,-0.012449350891401534
2892,2021-07-26,0.04043783314370786,0.015883812001890263
2912,2020-11-05,-0.014860392230570452,0.02208269405328389
1476,2019-05-17,-0.09496396234700089,0.017109782886713498
3037,2021-01-21,-0.07172292320344631,-0.04080440767576554
2454,2019-07-12,-0.02833973318404681,0.008239345659914354
2324,2019-07-19,-0.0391904987980386,-0.04356957036947384
6415,2020-10-12,0.04908794633062086,0.01384755610111843
4958,2020-03-09,-0.14521271483563103,-0.17343674225959005
3443,2020-09-09,-0.08249734751166726,0.02987150688589768
6415,2020-06-23,-0.3635132920484099,-0.009983723478084072
2376,2020-11-03,-0.07907179167272005,0.07254531475526504
5269,2019-09-16,-0.0947706063831647,0.03372489194816941
3037,2019-10-30,0.1774790902323664,-0.03488188894623545
2454,2021-01-06,0.012965594744337228,0.1388807549458606
2886,2021-08-17,-0.0007456233016033265,0.021146110306932142
6669,2021-10-27,-0.027140440541287836,0.13899913110666895
3036,2021-11-17,0.01640986783162468,0.012745707511930604
2610,2021-03-29,0.09750050289610868,0.15133415824638852
2409,2020-05-26,0.051037310078088316,0.1678642365826295
2379,2019-03-21,0.04962357745306134,0.10023376088441927
3653,2019-04-29,-0.014521158515298227,-0.04356619154195207
2618,2021-05-26,0.2240591162338088,0.28669903829918075
5880,2021-03-08,0.03945033120397867,0.03728193912427136
4958,2019-02-25,0.07706136308166256,0.04039079760413866
2301,2021-08-11,0.022309357480398306,-0.007625350060224356
2317,2020-12-21,0.02558215220873139,0.20743774450106378
2474,2019-11-11,-0.17983593209822257,0.0011646486745764406
2408,2019-03-26,0.2294489988625663,0.04154079404987865
2327,2020-01-16,0.08126943703507683,0.02024078886491054
2301,2019-07-24,0.012866810802400597,0.07496429978828889
2105,2021-04-22,0.04208231473149726,-0.13956456222170943
2618,2020-01-14,0.01599403378466291,-0.0912894555611119
2454,2020-01-09,-0.13897321066049384,-0.10044773663147855
2395,2021-11-09,-0.01895984133848616,-0.012019147570615285
