date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交股數,price:成交筆數,price:成交金額,institutional_investors_trading_summary:外陸資買賣超股數(不含外資自營商),institutional_investors_trading_summary:外資自營商買賣超股數,institutional_investors_trading_summary:投信買賣超股數,institutional_investors_trading_summary:自營商買賣超股數(自行買賣),institutional_investors_trading_summary:自營商買賣超股數(避險),foreign_investors_shareholding:全體外資及陸資持股比率
2012-05-02,248.4246871552116,240.6614156816112,248.4246871552116,238.3324342395311,4808832.0,3146.0,754666120.0,-220000.0,0.0,376000.0,283000.0,0.0,12.53
2012-05-03,244.54305141841138,248.4246871552116,249.97734144993166,243.76672427105134,2879669.0,2151.0,456666533.0,-314000.0,0.0,723000.0,18000.0,0.0,12.44
2012-05-04,255.4116314814519,244.54305141841138,256.96428577617195,243.76672427105134,7626892.0,4582.0,1241751229.0,1021000.0,0.0,808000.0,352000.0,0.0,13.15
2012-05-07,256.18795862881194,254.63530433409187,261.62224866033216,252.30632289201176,8250451.0,5038.0,1370010635.0,-506000.0,0.0,1359000.0,154000.0,0.0,12.98
2012-05-08,256.18795862881194,259.2932672182521,260.84592151297215,253.0826500393718,3430224.0,2247.0,567218960.0,-34000.0,0.0,-25000.0,31000.0,0.0,12.95
2012-05-09,251.52999574465173,251.52999574465173,255.4116314814519,251.52999574465173,1322981.0,985.0,215495903.0,-51000.0,0.0,75000.0,-100000.0,0.0,13.03
2012-05-10,247.64836000785152,252.30632289201176,254.63530433409187,246.8720328604915,1888516.0,1337.0,304644298.0,-26000.0,0.0,-3000.0,5000.0,0.0,12.86
2012-05-11,246.09570571313145,249.97734144993166,250.7536685972917,245.31937856577142,2633988.0,1505.0,420513094.0,343000.0,0.0,6000.0,-653000.0,0.0,13.01
2012-05-14,240.6614156816112,249.20101430257162,249.20101430257162,239.10876138689113,2604972.0,1652.0,406401642.0,46000.0,0.0,-50000.0,-81000.0,0.0,13.58
2012-05-15,246.8720328604915,237.55610709217106,248.4246871552116,236.003452797451,2415449.0,1713.0,376902891.0,0.0,0.0,125000.0,102000.0,0.0,13.46
2012-05-16,238.3324342395311,245.31937856577142,248.4246871552116,236.77977994481103,1876149.0,1365.0,291952867.0,-314000.0,0.0,25000.0,-162000.0,0.0,13.22
2012-05-17,247.64836000785152,239.10876138689113,249.97734144993166,239.10876138689113,3485053.0,2386.0,550496448.0,69000.0,0.0,67000.0,43000.0,0.0,13.43
2012-05-18,239.10876138689113,242.21406997633127,245.31937856577142,239.10876138689113,2173544.0,1389.0,338849820.0,-11000.0,0.0,4000.0,-91000.0,0.0,13.61
2012-05-21,242.9903971236913,242.21406997633127,248.4246871552116,242.21406997633127,2388204.0,1514.0,375523232.0,-272000.0,0.0,261000.0,96000.0,0.0,13.4
2012-05-22,247.64836000785152,247.64836000785152,248.4246871552116,242.9903971236913,2916741.0,1730.0,462690688.0,301000.0,0.0,397000.0,73000.0,0.0,13.63
2012-05-23,245.31937856577142,245.31937856577142,247.64836000785152,242.9903971236913,1150529.0,819.0,181687372.0,-19598.0,0.0,305000.0,53000.0,0.0,13.61
2012-05-24,239.10876138689113,246.8720328604915,249.20101430257162,236.003452797451,1923712.0,1492.0,301314148.0,-91000.0,0.0,-63000.0,-88000.0,0.0,13.54
2012-05-25,223.58221843969042,239.10876138689113,239.88508853425117,222.8058912923304,6912718.0,4171.0,1014415610.0,-1007000.0,0.0,-1613000.0,-106000.0,0.0,13.5
2012-05-28,229.7928356185707,222.02956414497035,230.56916276593074,218.9242555555302,3256385.0,2162.0,470428980.0,436000.0,0.0,-656000.0,25000.0,0.0,13.72
2012-05-29,240.6614156816112,233.67447135537088,241.43774282897124,232.1218170606508,4568978.0,2848.0,701687090.0,45000.0,0.0,-245000.0,-39000.0,0.0,13.48
2012-05-30,236.003452797451,240.6614156816112,240.6614156816112,235.22712565009095,2007420.0,1488.0,306383840.0,237000.0,0.0,-334000.0,-27000.0,0.0,13.67
