date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交股數,price:成交筆數,price:成交金額,institutional_investors_trading_summary:外陸資買賣超股數(不含外資自營商),institutional_investors_trading_summary:外資自營商買賣超股數,institutional_investors_trading_summary:投信買賣超股數,institutional_investors_trading_summary:自營商買賣超股數(自行買賣),institutional_investors_trading_summary:自營商買賣超股數(避險),foreign_investors_shareholding:全體外資及陸資持股比率
2012-05-02,162.78890864332604,162.23331509846827,164.45568927789932,162.23331509846827,47380.0,46.0,6979430.0,0.0,0.0,5000.0,0.0,0.0,3.42
2012-05-03,164.45568927789932,162.78890864332604,165.0112828227571,162.78890864332604,47087.0,43.0,6958963.0,0.0,0.0,0.0,0.0,0.0,3.42
2012-05-04,166.12246991247264,163.3445021881838,166.12246991247264,163.3445021881838,77010.0,45.0,11441484.0,0.0,0.0,-1000.0,1000.0,0.0,3.42
2012-05-07,165.56687636761487,163.90009573304155,166.12246991247264,163.90009573304155,52200.0,46.0,7754000.0,0.0,0.0,0.0,-8000.0,0.0,3.42
2012-05-08,164.45568927789932,165.56687636761487,165.56687636761487,163.90009573304155,22021.0,18.0,3254608.0,0.0,0.0,0.0,-1000.0,0.0,3.42
2012-05-09,163.3445021881838,164.45568927789932,164.45568927789932,162.23331509846827,37040.0,28.0,5444880.0,-2000.0,0.0,2000.0,10000.0,0.0,3.41
2012-05-10,162.23331509846827,163.3445021881838,163.3445021881838,162.23331509846827,28914.0,28.0,4228030.0,0.0,0.0,0.0,0.0,0.0,3.41
2012-05-11,158.89975382932164,161.6777215536105,162.23331509846827,158.89975382932164,93190.0,63.0,13441860.0,-1000.0,0.0,5000.0,-10000.0,0.0,3.41
2012-05-14,158.89975382932164,158.89975382932164,159.4553473741794,158.3441602844639,34100.0,32.0,4880350.0,2000.0,0.0,0.0,-1000.0,0.0,3.41
2012-05-15,158.89975382932164,158.89975382932164,158.89975382932164,157.78856673960613,68000.0,53.0,9667000.0,1000.0,0.0,0.0,0.0,0.0,3.42
2012-05-16,159.4553473741794,159.4553473741794,160.01094091903718,158.3441602844639,44142.0,31.0,6323448.0,0.0,0.0,-16000.0,0.0,0.0,3.42
2012-05-17,162.23331509846827,160.56653446389495,162.23331509846827,158.89975382932164,61432.0,43.0,8864572.0,1000.0,0.0,0.0,11000.0,0.0,3.42
2012-05-18,158.89975382932164,158.89975382932164,160.01094091903718,158.89975382932164,54151.0,48.0,7762593.0,-7000.0,0.0,0.0,2000.0,0.0,3.41
2012-05-21,158.89975382932164,158.89975382932164,159.4553473741794,158.89975382932164,21010.0,19.0,3005930.0,1000.0,0.0,0.0,0.0,0.0,3.41
2012-05-22,162.78890864332604,159.4553473741794,163.3445021881838,159.4553473741794,91010.0,63.0,13208460.0,1000.0,0.0,-16000.0,0.0,0.0,3.41
2012-05-23,158.89975382932164,161.6777215536105,161.6777215536105,158.89975382932164,50026.0,44.0,7194744.0,-3000.0,0.0,-16000.0,0.0,0.0,3.4
2012-05-24,160.01094091903718,160.01094091903718,160.01094091903718,158.3441602844639,53000.0,38.0,7581000.0,1000.0,0.0,-16000.0,0.0,0.0,3.41
2012-05-25,158.3441602844639,159.4553473741794,159.4553473741794,158.3441602844639,30010.0,23.0,4292435.0,1000.0,0.0,-16000.0,0.0,0.0,3.41
2012-05-28,159.4553473741794,158.3441602844639,159.4553473741794,157.78856673960613,33295.0,18.0,4748332.0,0.0,0.0,-18000.0,1000.0,0.0,3.41
2012-05-29,160.01094091903718,160.01094091903718,161.12212800875272,159.4553473741794,52002.0,44.0,7505290.0,6000.0,0.0,0.0,-1000.0,0.0,3.42
2012-05-30,158.89975382932164,160.56653446389495,160.56653446389495,158.89975382932164,13100.0,14.0,1877900.0,0.0,0.0,0.0,0.0,0.0,3.42
2012-05-31,160.01094091903718,158.89975382932164,161.6777215536105,158.89975382932164,30000.0,26.0,4312500.0,6000.0,0.0,-16000.0,0.0,0.0,3.43
2012-06-01,158.89975382932164,158.89975382932164,159.4553473741794,158.89975382932164,33060.0,23.0,4730080.0,0.0,0.0,-15000.0,0.0,0.0,3.43
2012-06-04,153.89941192560175,157.78856673960613,157.78856673960613,153.89941192560175,79611.0,74.0,11174620.0,-4000.0,0.0,-14000.0,0.0,0.0,3.42
2012-06-05,154.4550054704595,155.56619256017504,156.67737964989058,153.89941192560175,43109.0,39.0,6008204.0,2000.0,0.0,0.0,1000.0,0.0,3.42
2012-06-06,155.56619256017504,155.01059901531727,155.56619256017504,154.4550054704595,25064.0,21.0,3491492.0,2000.0,0.0,-5000.0,0.0,0.0,3.43
2012-06-07,158.3441602844639,157.78856673960613,158.3441602844639,155.56619256017504,38036.0,35.0,5385130.0,6000.0,0.0,-14000.0,0.0,0.0,3.44
2012-06-08,160.01094091903718,156.67737964989058,160.01094091903718,156.67737964989058,33100.0,25.0,4728500.0,-1000.0,0.0,-13000.0,0.0,0.0,3.44
2012-06-11,155.56619256017504,158.89975382932164,158.89975382932164,155.56619256017504,50161.0,48.0,7047701.0,1000.0,0.0,-13000.0,-15000.0,0.0,3.44
2012-06-12,157.78856673960613,156.67737964989058,158.3441602844639,156.67737964989058,52000.0,27.0,7382500.0,0.0,0.0,0.0,-33000.0,0.0,3.44
2012-06-13,155.56619256017504,156.1217861050328,156.67737964989058,154.4550054704595,147001.0,86.0,20600641.0,-1000.0,0.0,-13000.0,-3000.0,0.0,3.44
2012-06-14,155.56619256017504,155.56619256017504,156.1217861050328,155.01059901531727,57050.0,28.0,7981475.0,-2000.0,0.0,-13000.0,-1000.0,0.0,3.43
2012-06-15,157.78856673960613,156.1217861050328,157.78856673960613,155.56619256017504,82000.0,35.0,11509500.0,-1000.0,0.0,-11000.0,0.0,0.0,3.43
2012-06-18,157.78856673960613,156.1217861050328,158.89975382932164,156.1217861050328,18000.0,15.0,2561500.0,0.0,0.0,0.0,0.0,0.0,3.31
2012-06-19,157.78856673960613,156.67737964989058,157.78856673960613,156.67737964989058,53000.0,17.0,7521000.0,0.0,0.0,-14000.0,0.0,0.0,3.31
2012-06-20,156.67737964989058,157.78856673960613,157.78856673960613,156.67737964989058,18007.0,15.0,2544001.0,0.0,0.0,-14000.0,0.0,0.0,3.31
2012-06-21,157.23297319474835,157.78856673960613,158.3441602844639,157.23297319474835,58213.0,35.0,8264138.0,1000.0,0.0,0.0,0.0,0.0,3.32
2012-06-22,156.67737964989058,156.1217861050328,157.23297319474835,156.1217861050328,26000.0,15.0,3666500.0,0.0,0.0,-20000.0,0.0,0.0,3.32
2012-06-25,161.12212800875272,157.78856673960613,162.23331509846827,157.78856673960613,87003.0,59.0,12581432.0,0.0,0.0,0.0,0.0,0.0,3.32
2012-06-26,158.89975382932164,161.12212800875272,161.12212800875272,158.89975382932164,4070.0,7.0,586940.0,0.0,0.0,0.0,0.0,0.0,3.32
2012-06-27,160.01094091903718,158.89975382932164,160.56653446389495,157.78856673960613,47001.0,30.0,6732644.0,-2000.0,0.0,-19000.0,0.0,0.0,3.31
2012-06-28,161.12212800875272,158.89975382932164,161.12212800875272,158.89975382932164,99435.0,30.0,14246815.0,2435.0,0.0,-16000.0,0.0,0.0,3.32
2012-06-29,160.01094091903718,160.56653446389495,161.12212800875272,158.89975382932164,10435.0,11.0,1508120.0,1435.0,0.0,0.0,0.0,0.0,3.32
2012-07-02,160.01094091903718,161.12212800875272,161.12212800875272,158.89975382932164,32180.0,21.0,4636500.0,1000.0,0.0,-15000.0,0.0,0.0,3.32
2012-07-03,160.01094091903718,160.01094091903718,161.12212800875272,160.01094091903718,29096.0,29.0,4196208.0,0.0,0.0,-15000.0,0.0,0.0,3.32
2012-07-04,158.89975382932164,160.01094091903718,161.12212800875272,158.89975382932164,28151.0,23.0,4048395.0,0.0,0.0,-14000.0,0.0,0.0,3.32
2012-07-05,163.3445021881838,158.89975382932164,163.3445021881838,158.89975382932164,59260.0,48.0,8602960.0,0.0,0.0,-14000.0,0.0,0.0,3.32
2012-07-06,161.6777215536105,160.01094091903718,162.23331509846827,160.01094091903718,76266.0,44.0,11065804.0,-1000.0,0.0,-7766.0,0.0,0.0,3.32
