date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交股數,price:成交筆數,price:成交金額,institutional_investors_trading_summary:外陸資買賣超股數(不含外資自營商),institutional_investors_trading_summary:外資自營商買賣超股數,institutional_investors_trading_summary:投信買賣超股數,institutional_investors_trading_summary:自營商買賣超股數(自行買賣),institutional_investors_trading_summary:自營商買賣超股數(避險),foreign_investors_shareholding:全體外資及陸資持股比率
2012-05-02,67.52022578212795,65.45412340201388,67.52022578212795,65.28883521160475,176100.0,137.0,7048800.0,12000.0,0.0,13000.0,0.0,0.0,7.58
2012-05-03,67.43758168692338,69.09046359101464,69.09046359101464,67.43758168692338,106501.0,75.0,4369215.0,-23000.0,0.0,0.0,0.0,0.0,7.56
2012-05-04,67.43758168692338,67.35493759171882,68.34666673417358,67.35493759171882,112824.0,77.0,4615153.0,-6000.0,0.0,-2000.0,0.0,0.0,7.56
2012-05-07,66.44585254446864,67.35493759171882,67.35493759171882,66.44585254446864,59631.0,59.0,2404403.0,-35000.0,0.0,0.0,0.0,0.0,7.53
2012-05-08,66.61114073487775,66.94171711569601,67.02436121090057,66.44585254446864,46203.0,44.0,1864838.0,-27000.0,0.0,0.0,0.0,0.0,7.51
2012-05-09,65.94998797324125,66.19792025885494,66.5284966396732,65.78469978283212,147400.0,84.0,5902749.0,-33000.0,0.0,0.0,0.0,0.0,7.49
2012-05-10,65.53676749721843,66.11527616365038,66.11527616365038,65.53676749721843,78601.0,73.0,3129017.0,-27000.0,0.0,0.0,0.0,0.0,7.47
2012-05-11,63.96652968833175,65.78469978283212,65.78469978283212,63.80124149792262,228289.0,164.0,8914963.0,-35000.0,0.0,0.0,0.0,0.0,7.45
2012-05-14,63.63595330751349,63.96652968833175,64.29710606914999,63.63595330751349,84110.0,71.0,3257585.0,-24000.0,0.0,0.0,0.0,0.0,7.43
2012-05-15,64.13181787874086,63.55330921230893,64.13181787874086,62.97480054587699,109998.0,73.0,4231321.0,-11000.0,0.0,10000.0,0.0,0.0,7.42
2012-05-16,63.96652968833175,63.63595330751349,64.37975016435456,63.63595330751349,65050.0,54.0,2521939.0,-23000.0,0.0,9000.0,-1000.0,0.0,7.41
2012-05-17,64.0491737835363,64.46239425955912,64.79297064037738,63.96652968833175,91000.0,63.0,3536850.0,-43000.0,0.0,0.0,0.0,0.0,7.38
2012-05-18,62.97480054587699,63.96652968833175,63.96652968833175,62.64422416505873,146288.0,105.0,5580721.0,-40000.0,0.0,0.0,1000.0,0.0,7.35
2012-05-21,62.89215645067242,62.97480054587699,63.47066511710436,62.80951235546786,69251.0,56.0,2636813.0,-27000.0,0.0,0.0,0.0,0.0,7.33
2012-05-22,63.63595330751349,63.14008873628612,64.13181787874086,62.97480054587699,81100.0,51.0,3125585.0,-17000.0,0.0,0.0,0.0,0.0,7.32
2012-05-23,63.057444641081545,63.718597402718046,63.80124149792262,63.057444641081545,68003.0,54.0,2611111.0,-36000.0,0.0,0.0,0.0,0.0,7.33
2012-05-24,63.057444641081545,62.89215645067242,63.80124149792262,62.89215645067242,102172.0,55.0,3901077.0,-13000.0,0.0,0.0,1000.0,0.0,7.32
2012-05-25,63.30537692669523,63.057444641081545,63.3880210218998,62.56158006985417,93000.0,58.0,3545500.0,-25000.0,0.0,0.0,-1000.0,0.0,7.3
2012-05-28,63.057444641081545,62.80951235546786,63.63595330751349,62.7268682602633,55200.0,49.0,2105110.0,-23000.0,0.0,0.0,0.0,0.0,7.29
2012-05-29,64.54503835476368,63.14008873628612,64.54503835476368,63.14008873628612,101300.0,68.0,3938930.0,-32000.0,0.0,2000.0,-1000.0,0.0,7.27
2012-05-30,63.30537692669523,64.54503835476368,64.54503835476368,63.057444641081545,59600.0,52.0,2288540.0,-25000.0,0.0,0.0,0.0,0.0,7.25
2012-05-31,63.63595330751349,62.97480054587699,63.63595330751349,62.7268682602633,88215.0,58.0,3379549.0,-46000.0,0.0,0.0,0.0,0.0,7.22
2012-06-01,63.14008873628612,63.63595330751349,64.29710606914999,63.14008873628612,100224.0,69.0,3853486.0,-36000.0,0.0,0.0,0.0,0.0,7.19
2012-06-04,60.4954776897401,61.07398635617204,61.48720683219486,59.50374854728534,259100.0,131.0,9524270.0,-27000.0,0.0,5000.0,0.0,0.0,7.17
2012-06-05,61.32191864178573,60.82605407055834,61.98307140342223,60.82605407055834,53000.0,45.0,1966750.0,-11000.0,0.0,4000.0,0.0,0.0,7.17
2012-06-06,61.1566304513766,62.231003689035916,62.231003689035916,61.1566304513766,65014.0,62.0,2418425.0,-16000.0,0.0,0.0,1000.0,0.0,7.15
2012-06-07,61.48720683219486,61.98307140342223,62.80951235546786,61.48720683219486,85000.0,68.0,3195200.0,-15000.0,0.0,0.0,0.0,0.0,7.14
2012-06-08,60.99134226096747,61.48720683219486,61.90042730821767,60.99134226096747,81302.0,69.0,3016509.0,-17000.0,0.0,0.0,0.0,0.0,7.13
2012-06-11,61.98307140342223,62.4789359746496,62.4789359746496,61.90042730821767,130500.0,102.0,4903650.0,-25000.0,0.0,0.0,0.0,0.0,7.12
2012-06-12,63.14008873628612,61.98307140342223,64.37975016435456,61.98307140342223,190000.0,150.0,7298450.0,-25000.0,0.0,0.0,0.0,0.0,7.1
2012-06-13,63.30537692669523,63.96652968833175,64.46239425955912,63.222732831490674,292220.0,198.0,11271823.0,-13000.0,0.0,-117000.0,1000.0,0.0,7.09
2012-06-14,63.30537692669523,63.3880210218998,64.0491737835363,63.14008873628612,214100.0,188.0,8211139.0,1000.0,0.0,-120000.0,0.0,0.0,7.09
2012-06-15,63.63595330751349,63.80124149792262,64.46239425955912,63.63595330751349,281501.0,205.0,10915588.0,-37000.0,0.0,0.0,0.0,0.0,7.06
2012-06-18,64.13181787874086,64.95825883078649,65.28883521160475,64.0491737835363,452526.0,257.0,17614425.0,-9000.0,0.0,0.0,0.0,0.0,7.06
2012-06-19,65.20619111640019,64.95825883078649,65.619411592423,64.46239425955912,502601.0,291.0,19768387.0,1000.0,0.0,0.0,-1000.0,0.0,7.06
2012-06-20,65.28883521160475,65.94998797324125,65.94998797324125,65.20619111640019,507600.0,281.0,20091737.0,-27000.0,0.0,0.0,0.0,0.0,7.04
2012-06-21,64.46239425955912,65.86734387803669,65.86734387803669,64.46239425955912,913510.0,502.0,36000695.0,-23000.0,0.0,0.0,0.0,0.0,7.02
2012-06-22,64.54503835476368,65.3714793068093,65.3714793068093,64.29710606914999,1963811.0,836.0,76896450.0,-64000.0,0.0,0.0,0.0,0.0,6.98
2012-06-25,63.24297706230446,64.54503835476368,64.54503835476368,63.24297706230446,564095.0,336.0,19354336.0,-68000.0,0.0,0.0,-1000.0,0.0,6.93
2012-06-26,59.150784428861236,63.24297706230446,63.24297706230446,58.87177129476283,609889.0,419.0,19721268.0,-9000.0,0.0,5000.0,0.0,0.0,6.93
