date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交股數,price:成交筆數,price:成交金額,institutional_investors_trading_summary:外陸資買賣超股數(不含外資自營商),institutional_investors_trading_summary:外資自營商買賣超股數,institutional_investors_trading_summary:投信買賣超股數,institutional_investors_trading_summary:自營商買賣超股數(自行買賣),institutional_investors_trading_summary:自營商買賣超股數(避險),foreign_investors_shareholding:全體外資及陸資持股比率
2012-05-02,72.77018386635204,70.38985074922839,73.11023145451257,69.70975557290734,10011798.0,4704.0,423645901.0,-223000.0,0.0,-510000.0,465000.0,0.0,9.1
2012-05-03,71.40999351370996,72.77018386635204,73.79032663083362,71.2399697196297,5052835.0,2588.0,214686720.0,-70000.0,0.0,-438385.0,-226000.0,0.0,9.09
2012-05-04,73.87533852787377,70.89992213146918,75.23552888051584,70.55987454330865,13227452.0,5229.0,571027552.0,182000.0,0.0,-620000.0,579000.0,0.0,9.13
2012-05-07,72.26011248411126,71.40999351370996,73.11023145451257,71.32498161666983,3433806.0,1647.0,146036903.0,-100000.0,0.0,-100000.0,-282000.0,0.0,9.11
2012-05-08,71.75004110187048,72.77018386635204,72.77018386635204,71.66502920483035,3795970.0,1757.0,161078026.0,-18000.0,0.0,-291000.0,-64000.0,0.0,9.1
2012-05-09,71.40999351370996,71.40999351370996,72.26011248411126,70.55987454330865,2807810.0,1361.0,118041670.0,242000.0,0.0,-70000.0,-79492.0,0.0,9.16
2012-05-10,68.85963660250603,71.40999351370996,72.00507679299088,67.32942245578367,6172588.0,3014.0,251455032.0,414000.0,0.0,-2260000.0,-335000.0,0.0,9.27
2012-05-11,67.66947004394419,68.00951763210472,68.85963660250603,67.66947004394419,3465446.0,1636.0,138858292.0,427000.0,0.0,-365000.0,-113000.0,0.0,9.37
2012-05-14,67.49944624986394,67.66947004394419,68.60460091138565,67.1593986617034,3476668.0,1521.0,138524095.0,158000.0,0.0,-100000.0,-227000.0,0.0,9.41
2012-05-15,69.28469608770668,66.47930348538237,69.28469608770668,66.47930348538237,3273731.0,1690.0,130691374.0,-42000.0,0.0,-97000.0,149000.0,0.0,9.4
2012-05-16,66.81935107354289,69.28469608770668,69.45471988178694,66.64932727946263,3935104.0,1773.0,156501239.0,-1432000.0,0.0,-407000.0,-106000.0,0.0,9.04
2012-05-17,64.77906554457975,66.81935107354289,68.00951763210472,63.07882760377713,8687931.0,3834.0,332143159.0,46434.0,0.0,-1157000.0,-966000.0,0.0,9.06
2012-05-18,60.35844689849294,62.65376811857648,63.24885139785739,60.35844689849294,6641303.0,3003.0,239641208.0,202000.0,0.0,-1514000.0,-465000.0,0.0,9.11
