date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交股數,price:成交筆數,price:成交金額,institutional_investors_trading_summary:外陸資買賣超股數(不含外資自營商),institutional_investors_trading_summary:外資自營商買賣超股數,institutional_investors_trading_summary:投信買賣超股數,institutional_investors_trading_summary:自營商買賣超股數(自行買賣),institutional_investors_trading_summary:自營商買賣超股數(避險),foreign_investors_shareholding:全體外資及陸資持股比率
2012-05-02,41.228553145605815,41.16492883519594,41.29217745601571,40.46506142068719,265000.0,105.0,8497700.0,1000.0,0.0,0.0,0.0,0.0,0.16
2012-05-03,40.71955866232673,40.71955866232673,41.101304524786045,40.65593435191685,39005.0,35.0,1250220.0,0.0,0.0,0.0,0.0,0.0,0.16
2012-05-04,40.71955866232673,40.71955866232673,41.228553145605815,40.71955866232673,73000.0,56.0,2342600.0,4000.0,0.0,0.0,0.0,0.0,0.23
2012-05-07,40.71955866232673,40.71955866232673,40.71955866232673,40.52868573109708,45509.0,37.0,1454208.0,-4000.0,0.0,0.0,0.0,0.0,0.23
2012-05-08,40.59231004150696,40.71955866232673,40.97405590396628,40.59231004150696,47006.0,36.0,1502404.0,-1000.0,0.0,0.0,0.0,0.0,0.23
2012-05-09,40.46506142068719,40.71955866232673,40.97405590396628,40.46506142068719,51001.0,33.0,1629334.0,-4000.0,0.0,0.0,0.0,0.0,0.22
2012-05-10,39.70156969576856,39.82881831658834,40.21056417904765,39.44707245412902,194004.0,126.0,6063582.0,-7000.0,0.0,0.0,0.0,0.0,0.21
2012-05-11,38.93807797084994,39.70156969576856,39.70156969576856,38.93807797084994,89001.0,61.0,2745882.0,-7000.0,0.0,0.0,0.0,0.0,0.2
2012-05-14,38.93807797084994,38.93807797084994,38.93807797084994,38.49270779798074,74000.0,49.0,2250500.0,-3000.0,0.0,0.0,0.0,0.0,0.2
2012-05-15,38.81082935003017,38.81082935003017,39.06532659166971,38.42908348757086,34000.0,27.0,1036350.0,-7000.0,0.0,0.0,0.0,0.0,0.19
2012-05-16,38.74720503962028,38.93807797084994,39.128950902079595,38.55633210839063,41009.0,34.0,1246088.0,-3000.0,0.0,0.0,0.0,0.0,0.18
2012-05-17,39.31982383330925,39.06532659166971,39.82881831658834,39.06532659166971,69000.0,49.0,2132600.0,1000.0,0.0,0.0,0.0,0.0,0.19
2012-05-18,39.128950902079595,39.31982383330925,39.510696764538906,38.93807797084994,102444.0,57.0,3140545.0,-11000.0,0.0,0.0,0.0,0.0,0.17
2012-05-21,39.82881831658834,39.19257521248948,39.9560669374081,39.19257521248948,110000.0,64.0,3431500.0,5000.0,0.0,0.0,0.0,0.0,0.18
2012-05-22,41.101304524786045,39.9560669374081,41.355801766425586,39.9560669374081,169597.0,128.0,5441531.0,6000.0,0.0,0.0,0.0,0.0,0.19
2012-05-23,40.71955866232673,41.101304524786045,41.101304524786045,40.71955866232673,113004.0,78.0,3632036.0,-7000.0,0.0,0.0,0.0,0.0,0.18
2012-05-24,40.71955866232673,40.71955866232673,41.610299008065134,40.71955866232673,205043.0,140.0,6624570.0,0.0,0.0,0.0,0.0,0.0,0.18
2012-05-25,40.33781279986742,40.97405590396628,40.97405590396628,40.33781279986742,245300.0,124.0,7817609.0,-3000.0,0.0,0.0,0.0,0.0,0.17
2012-05-28,40.40143711027731,40.33781279986742,40.52868573109708,40.08331555822788,153980.0,113.0,4880512.0,2000.0,0.0,0.0,0.0,0.0,0.17
2012-05-29,41.610299008065134,40.40143711027731,41.610299008065134,40.40143711027731,588993.0,283.0,19059909.0,19000.0,0.0,0.0,0.0,0.0,0.2
2012-05-30,41.67392331847502,41.610299008065134,41.992044870524445,41.29217745601571,976793.0,491.0,31958769.0,8000.0,0.0,0.0,0.0,0.0,0.21
2012-05-31,40.37375165500864,40.37375165500864,40.64747200521209,39.68945077950002,360950.0,250.0,10628724.0,-3000.0,0.0,0.0,0.0,0.0,0.21
2012-06-01,39.68945077950002,39.96317112970347,40.37375165500864,39.68945077950002,230303.0,141.0,6721599.0,-34000.0,0.0,0.0,0.0,0.0,0.16
2012-06-04,36.95224727746554,38.38927911603364,38.45770920358451,36.95224727746554,455244.0,243.0,12382554.0,-6000.0,0.0,0.0,0.0,0.0,0.15
2012-06-05,37.49968797787243,36.95224727746554,38.047128678279336,36.95224727746554,124314.0,94.0,3415746.0,-4000.0,0.0,0.0,0.0,0.0,0.15
2012-06-06,37.49968797787243,37.910268503177605,37.910268503177605,37.225967627668986,78047.0,60.0,2136067.0,0.0,0.0,0.0,0.0,0.0,0.15
2012-06-07,37.08910745256726,37.77340832807589,38.047128678279336,37.08910745256726,95100.0,73.0,2606780.0,0.0,0.0,0.0,0.0,0.0,0.15
2012-06-08,36.88381718991467,37.29439771521985,37.431257890321575,36.67852692726209,59999.0,47.0,1622471.0,3000.0,0.0,0.0,0.0,0.0,0.15
2012-06-11,36.88381718991467,37.36282780277071,37.36282780277071,36.610096839711225,174999.0,119.0,4711373.0,2000.0,0.0,0.0,0.0,0.0,0.15
2012-06-12,36.95224727746554,36.67852692726209,37.97869859072847,35.583645526448294,80000.0,62.0,2155300.0,-5000.0,0.0,0.0,0.0,0.0,0.15
2012-06-13,37.36282780277071,36.95224727746554,37.77340832807589,36.95224727746554,48360.0,55.0,1319120.0,0.0,0.0,0.0,0.0,0.0,0.15
2012-06-14,37.29439771521985,37.225967627668986,37.70497824052502,36.95224727746554,48184.0,60.0,1310559.0,0.0,0.0,0.0,0.0,0.0,0.15
2012-06-15,37.36282780277071,37.431257890321575,37.49968797787243,37.225967627668986,31000.0,23.0,844950.0,0.0,0.0,0.0,0.0,0.0,0.15
2012-06-18,37.70497824052502,37.63654815297416,38.047128678279336,37.49968797787243,79000.0,50.0,2176950.0,0.0,0.0,0.0,0.0,0.0,0.15
2012-06-19,37.431257890321575,37.70497824052502,37.70497824052502,37.431257890321575,29006.0,26.0,796624.0,0.0,0.0,0.0,0.0,0.0,0.15
2012-06-20,37.63654815297416,37.77340832807589,37.77340832807589,37.49968797787243,58017.0,42.0,1593746.0,0.0,0.0,0.0,0.0,0.0,0.15
2012-06-21,37.36282780277071,37.63654815297416,37.63654815297416,37.36282780277071,48064.0,42.0,1314677.0,0.0,0.0,0.0,0.0,0.0,0.15
2012-06-22,37.431257890321575,37.08910745256726,37.431257890321575,37.08910745256726,53009.0,43.0,1443061.0,0.0,0.0,0.0,0.0,0.0,0.15
