date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交股數,price:成交筆數,price:成交金額,institutional_investors_trading_summary:外陸資買賣超股數(不含外資自營商),institutional_investors_trading_summary:外資自營商買賣超股數,institutional_investors_trading_summary:投信買賣超股數,institutional_investors_trading_summary:自營商買賣超股數(自行買賣),institutional_investors_trading_summary:自營商買賣超股數(避險),foreign_investors_shareholding:全體外資及陸資持股比率
2012-05-02,15.51967151197777,15.457592825929858,15.51967151197777,15.36447479685799,101200.0,57.0,1008830.0,10000.0,0.0,0.0,0.0,0.0,1.81
2012-05-03,15.51967151197777,15.674868227097546,15.674868227097546,15.36447479685799,76107.0,36.0,759419.0,-2000.0,0.0,0.0,0.0,0.0,1.81
2012-05-04,15.674868227097546,15.51967151197777,15.674868227097546,15.442073154417878,65000.0,35.0,650740.0,1000.0,0.0,0.0,-1000.0,0.0,1.81
2012-05-07,15.473112497441836,15.597269869537659,15.597269869537659,15.442073154417878,51100.0,30.0,509815.0,-2000.0,0.0,0.0,0.0,0.0,1.81
2012-05-08,15.51967151197777,15.457592825929858,15.597269869537659,15.379994468369969,76596.0,33.0,761999.0,-6000.0,0.0,0.0,0.0,0.0,1.8
2012-05-09,15.395514139881946,15.395514139881946,15.51967151197777,15.395514139881946,57198.0,31.0,567820.0,-4000.0,0.0,0.0,0.0,0.0,1.8
2012-05-10,15.286876439298101,15.36447479685799,15.36447479685799,15.147199395690302,120000.0,33.0,1179450.0,0.0,0.0,0.0,0.0,0.0,1.8
2012-05-11,15.131679724178325,15.147199395690302,15.224797753250192,14.992002680570524,75001.0,33.0,732329.0,-11000.0,0.0,0.0,0.0,0.0,1.8
2012-05-14,15.007522352082502,15.131679724178325,15.131679724178325,14.836805965450747,78146.0,43.0,756864.0,0.0,0.0,0.0,-2000.0,0.0,1.8
2012-05-15,14.821286293938769,14.821286293938769,14.898884651498657,14.588491221259103,174000.0,54.0,1650200.0,0.0,0.0,0.0,0.0,0.0,1.8
2012-05-16,14.52641253521119,14.821286293938769,14.88336497998668,14.495373192187236,176100.0,54.0,1659125.0,-4000.0,0.0,0.0,0.0,0.0,1.79
2012-05-17,14.557451878235147,14.52641253521119,14.557451878235147,14.293617462531525,42000.0,26.0,390380.0,3000.0,0.0,0.0,-5000.0,0.0,1.79
2012-05-18,14.433294506139326,14.309137134043503,14.495373192187236,14.247058447995592,135000.0,51.0,1247630.0,-2000.0,0.0,0.0,1000.0,0.0,1.79
2012-05-21,14.231538776483614,14.324656805555481,14.324656805555481,14.076342061363837,141100.0,66.0,1291299.0,-4000.0,0.0,0.0,0.0,0.0,1.79
2012-05-22,14.293617462531525,13.967704360779992,14.495373192187236,13.967704360779992,199489.0,102.0,1820597.0,-8000.0,0.0,0.0,-2000.0,0.0,1.79
2012-05-23,14.045302718339881,14.184979761947682,14.184979761947682,13.78146830263626,168298.0,59.0,1511462.0,-3000.0,0.0,0.0,0.0,0.0,1.78
2012-05-24,13.967704360779992,14.045302718339881,14.045302718339881,13.812507645660215,101000.0,43.0,905430.0,-8000.0,0.0,0.0,0.0,0.0,1.78
2012-05-25,13.719389616588346,13.828027317172191,13.967704360779992,13.672830602052414,99020.0,46.0,881728.0,3000.0,0.0,0.0,1000.0,0.0,1.78
