date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交股數,price:成交筆數,price:成交金額,institutional_investors_trading_summary:外陸資買賣超股數(不含外資自營商),institutional_investors_trading_summary:外資自營商買賣超股數,institutional_investors_trading_summary:投信買賣超股數,institutional_investors_trading_summary:自營商買賣超股數(自行買賣),institutional_investors_trading_summary:自營商買賣超股數(避險),foreign_investors_shareholding:全體外資及陸資持股比率
2012-05-02,135.86006979984222,133.64681051738864,137.39232622615623,131.0930498068653,633668.0,471.0,50212338.0,-99951.0,0.0,-51000.0,-33000.0,0.0,13.51
2012-05-03,126.49628052792328,134.4980640875631,135.17906694370268,126.49628052792328,670600.0,483.0,50982978.0,-156000.0,0.0,-257000.0,0.0,0.0,13.44
2012-05-04,125.81527767178372,123.09126624722546,125.81527767178372,121.38875910687656,984837.0,775.0,71183946.0,-77049.0,0.0,-456405.0,0.0,0.0,13.4
2012-05-07,122.5805141051208,123.26151696126037,123.94251981739991,121.72926053494635,383500.0,299.0,27617000.0,41500.0,0.0,-149725.0,-1000.0,0.0,13.42
2012-05-08,123.60201838933014,123.09126624722546,125.30452552967904,123.09126624722546,403625.0,312.0,29393736.0,8000.0,0.0,-164000.0,0.0,0.0,13.43
2012-05-09,123.43176767529525,124.62352267353948,125.81527767178372,122.75076481915568,365700.0,286.0,26760100.0,-14000.0,0.0,-10000.0,-1000.0,0.0,13.42
2012-05-10,120.53750553670211,123.77226910336503,123.77226910336503,120.19700410863233,300733.0,254.0,21481394.0,72000.0,0.0,-15000.0,-8000.0,0.0,13.46
2012-05-11,117.4729926840741,120.53750553670211,120.53750553670211,117.4729926840741,233100.0,177.0,16194410.0,9000.0,0.0,-15000.0,-6000.0,0.0,13.46
2012-05-14,118.15399554021367,117.4729926840741,119.51600125249279,114.40847983144609,233004.0,196.0,16043578.0,12000.0,0.0,0.0,-1000.0,0.0,13.47
2012-05-15,119.34575053845788,116.11098697179499,120.02675339459745,116.11098697179499,169000.0,145.0,11776300.0,44000.0,0.0,2000.0,-2000.0,0.0,13.49
2012-05-16,118.49449696828343,119.51600125249279,121.38875910687656,118.49449696828343,300460.0,246.0,21216569.0,41000.0,0.0,38000.0,0.0,0.0,13.51
2012-05-17,121.38875910687656,120.02675339459745,122.41026339108592,119.34575053845788,234000.0,188.0,16635000.0,-41000.0,0.0,68000.0,-20000.0,0.0,13.49
2012-05-18,120.70775625073702,118.32424625424855,124.2830212454697,118.32424625424855,303000.0,258.0,21617800.0,-51000.0,0.0,160000.0,-1000.0,0.0,13.46
2012-05-21,120.8780069647719,121.21850839284168,123.60201838933014,120.8780069647719,147000.0,142.0,10568000.0,-27000.0,0.0,70000.0,0.0,0.0,13.45
2012-05-22,122.5805141051208,122.5805141051208,123.94251981739991,121.72926053494635,125375.0,122.0,9044086.0,-4000.0,0.0,50000.0,0.0,0.0,13.45
