date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交股數,price:成交筆數,price:成交金額,institutional_investors_trading_summary:外陸資買賣超股數(不含外資自營商),institutional_investors_trading_summary:外資自營商買賣超股數,institutional_investors_trading_summary:投信買賣超股數,institutional_investors_trading_summary:自營商買賣超股數(自行買賣),institutional_investors_trading_summary:自營商買賣超股數(避險),foreign_investors_shareholding:全體外資及陸資持股比率
2012-05-02,41.65569069245434,40.851048821723424,42.336541506149736,40.7272577646879,14303435.0,4579.0,482979286.0,2237000.0,0.0,1937000.0,1042000.0,0.0,14.3
2012-05-03,41.53189963541881,41.65569069245434,41.84137727800763,41.22242199283,5142381.0,2044.0,172438148.0,639000.0,0.0,60000.0,-251000.0,0.0,14.47
2012-05-04,41.47000410690105,41.47000410690105,41.96516833504315,41.284317521347766,4991665.0,2402.0,167953370.0,1672000.0,0.0,-75000.0,-65000.0,0.0,14.9
2012-05-07,40.479675650616855,41.22242199283,41.22242199283,40.479675650616855,3041413.0,1253.0,100327290.0,97000.0,0.0,533000.0,-223000.0,0.0,14.93
2012-05-08,41.47000410690105,40.7272577646879,41.53189963541881,40.7272577646879,3328931.0,1495.0,110974771.0,433000.0,0.0,330000.0,351000.0,0.0,15.04
2012-05-09,41.47000410690105,41.47000410690105,42.460332563185254,41.284317521347766,9160526.0,3623.0,310172775.0,868000.0,0.0,539000.0,831000.0,0.0,15.26
2012-05-10,41.22242199283,41.47000410690105,41.71758622097211,40.789153293205665,4448772.0,1706.0,147724780.0,644000.0,0.0,100000.0,-417000.0,0.0,15.43
2012-05-11,40.2320935365458,40.97483987875895,41.16052646431224,40.2320935365458,3537223.0,1644.0,115545196.0,471000.0,0.0,0.0,-224000.0,0.0,15.55
2012-05-14,39.61313825136817,40.479675650616855,40.851048821723424,39.489347194332645,3916018.0,1648.0,126117516.0,770000.0,0.0,0.0,-25000.0,0.0,15.75
2012-05-15,40.60346670765237,39.61313825136817,40.60346670765237,38.74660085211949,2956075.0,1212.0,94811045.0,110000.0,0.0,40000.0,114000.0,0.0,15.78
2012-05-16,39.36555613729712,40.60346670765237,40.60346670765237,39.36555613729712,2961825.0,1087.0,95574048.0,-128000.0,0.0,200000.0,-215000.0,0.0,15.74
2012-05-17,39.67503377988593,39.489347194332645,39.92261589395699,39.241765080261594,2583721.0,1207.0,82590822.0,186000.0,0.0,-300000.0,155000.0,0.0,15.44
2012-05-18,37.69437686731752,38.87039190915502,39.36555613729712,37.69437686731752,5899696.0,2159.0,183282273.0,131000.0,0.0,-389995.0,113000.0,0.0,15.48
2012-05-21,37.81816792435305,37.69437686731752,38.62280979508397,37.13731711065766,3833463.0,1452.0,117810388.0,77000.0,0.0,-36000.0,-313000.0,0.0,15.5
2012-05-22,38.49901873804844,38.49901873804844,38.62280979508397,38.00385450990634,2479399.0,1013.0,76764404.0,74000.0,0.0,0.0,-229000.0,0.0,15.52
2012-05-23,37.75627239583529,38.375227681012916,38.375227681012916,37.32300369621095,3127964.0,1221.0,95426095.0,661000.0,0.0,-100000.0,-494000.0,0.0,15.68
2012-05-24,36.518361825480035,37.75627239583529,38.31333215249515,36.45646629696227,5567886.0,2103.0,168495191.0,563000.0,0.0,498000.0,-766000.0,0.0,15.82
2012-05-25,37.44679475324647,36.88973499658661,37.44679475324647,36.580257353997794,4359736.0,1803.0,130414911.0,421000.0,0.0,-8000.0,-447000.0,0.0,15.93
